ExpID,,Plot,Date,Depth From,Depth To,ALUM,BD,BORO,CALC,CEC,CHLO,COPP,ELEC,IRON,MAGN,MANG,NH4,NO3,ORGC,PH,PHOS,POTA,RESID,RESIDCN,SODI,SULF,SWC,TOTN,ZINC
12,,8,11/1/1993,60,90,,1.659999967,,,,,,,,,,1.700000048,3.299999952,,,,,,,,,0.209999993,,
12,,8,11/1/1993,90,120,,1.50999999,,,,,,,,,,1.700000048,11.60000038,,,,,,,,,0.360000014,,
12,,8,11/1/1993,120,150,,1.559999943,,,,,,,,,,1.899999976,15.60000038,,,,,,,,,0.430000007,,
12,,8,15/02/1993,0,20,,1.649999976,,,,,,,,,,6.800000191,9.5,,,,,,,,,0.159999996,,
12,,8,15/02/1993,20,40,,1.690000057,,,,,,,,,,2.700000048,16,,,,,,,,,0.140000001,,
12,,8,15/02/1993,40,60,,1.769999981,,,,,,,,,,3.5,6.599999905,,,,,,,,,0.140000001,,
12,,8,15/02/1993,60,90,,1.710000038,,,,,,,,,,1.399999976,2.200000048,,,,,,,,,0.209999993,,
12,,8,15/02/1993,90,120,,1.529999971,,,,,,,,,,1.200000048,5.599999905,,,,,,,,,0.300000012,,
12,,8,15/02/1993,120,150,,1.74000001,,,,,,,,,,2.200000048,16,,,,,,,,,0.379999995,,
12,,8,29/03/1993,0,20,,1.559999943,,,,,,,,,,0.400000006,10.39999962,,,,,,,,,0.170000002,,
12,,8,29/03/1993,20,40,,1.659999967,,,,,,,,,,0.5,12.10000038,,,,,,,,,0.189999998,,
12,,8,29/03/1993,40,60,,1.820000052,,,,,,,,,,0.600000024,6.900000095,,,,,,,,,0.200000003,,
12,,8,29/03/1993,60,90,,1.659999967,,,,,,,,,,0.200000003,7.5,,,,,,,,,0.230000004,,
12,,8,29/03/1993,90,120,,1.549999952,,,,,,,,,,0.800000012,6.699999809,,,,,,,,,0.349999994,,
12,,8,29/03/1993,120,150,,1.49000001,,,,,,,,,,0.300000012,12.30000019,,,,,,,,,0.349999994,,
12,,8,15/05/1993,0,20,,1.629999995,,,,,,,,,,0.699999988,0.699999988,,,,,,,,,0.209999993,,
12,,8,15/05/1993,20,40,,1.75,,,,,,,,,,0.5,0.400000006,,,,,,,,,0.230000004,,
12,,8,15/05/1993,40,60,,1.860000014,,,,,,,,,,0.699999988,1.600000024,,,,,,,,,0.219999999,,
12,,8,15/05/1993,60,90,,1.710000038,,,,,,,,,,0.400000006,4.599999905,,,,,,,,,0.25999999,,
12,,8,15/05/1993,90,120,,1.50999999,,,,,,,,,,0.600000024,6.699999809,,,,,,,,,0.349999994,,
12,,8,15/05/1993,120,150,,1.519999981,,,,,,,,,,0.699999988,11.19999981,,,,,,,,,0.360000014,,
12,,9,14/12/1992,0,20,,1.460000038,,,,,,,,,,0.100000001,2.099999905,,,,,,,,,0.109999999,,
12,,9,14/12/1992,20,40,,1.590000033,,,,,,,,,,0,1.600000024,,,,,,,,,0.150000006,,
12,,9,14/12/1992,40,60,,1.75999999,,,,,,,,,,0.300000012,0.899999976,,,,,,,,,0.159999996,,
12,,9,14/12/1992,60,90,,1.720000029,,,,,,,,,,0.100000001,0.899999976,,,,,,,,,0.200000003,,
12,,9,14/12/1992,90,120,,1.710000038,,,,,,,,,,0.200000003,6.099999905,,,,,,,,,0.340000004,,
12,,9,11/1/1993,0,20,,1.580000043,,,,,,,,,,3,1.399999976,,,,,,,,,0.25999999,,
12,,9,11/1/1993,20,40,,1.559999943,,,,,,,,,,2.299999952,0.300000012,,,,,,,,,0.25999999,,
12,,9,11/1/1993,40,60,,1.700000048,,,,,,,,,,2,0.200000003,,,,,,,,,0.270000011,,
12,,9,11/1/1993,60,90,,1.669999957,,,,,,,,,,2.099999905,0,,,,,,,,,0.300000012,,
12,,9,11/1/1993,90,120,,1.559999943,,,,,,,,,,3.099999905,2.200000048,,,,,,,,,0.389999986,,
12,,9,11/1/1993,120,150,,1.570000052,,,,,,,,,,3.900000095,5.199999809,,,,,,,,,0.409999996,,
12,,9,15/02/1993,0,20,,1.669999957,,,,,,,,,,1.700000048,0.699999988,,,,,,,,,0.180000007,,
12,,9,15/02/1993,20,40,,1.620000005,,,,,,,,,,1.700000048,0.600000024,,,,,,,,,0.189999998,,
12,,9,15/02/1993,40,60,,1.779999971,,,,,,,,,,2,0.699999988,,,,,,,,,0.209999993,,
12,,9,15/02/1993,60,90,,1.620000005,,,,,,,,,,1,0.600000024,,,,,,,,,0.219999999,,
12,,9,15/02/1993,90,120,,1.679999948,,,,,,,,,,2,5.300000191,,,,,,,,,0.360000014,,
12,,9,15/02/1993,120,150,,1.74000001,,,,,,,,,,1.399999976,8.699999809,,,,,,,,,0.400000006,,
12,,9,29/03/1993,0,20,,1.529999971,,,,,,,,,,0.5,0.400000006,,,,,,,,,0.170000002,,
12,,9,29/03/1993,20,40,,1.700000048,,,,,,,,,,0.400000006,0.800000012,,,,,,,,,0.209999993,,
12,,9,29/03/1993,40,60,,1.850000024,,,,,,,,,,0.300000012,0.5,,,,,,,,,0.219999999,,
12,,9,29/03/1993,60,90,,1.669999957,,,,,,,,,,0.300000012,0.100000001,,,,,,,,,0.239999995,,
12,,9,29/03/1993,90,120,,1.580000043,,,,,,,,,,0.200000003,2.5,,,,,,,,,0.330000013,,
12,,9,29/03/1993,120,150,,1.74000001,,,,,,,,,,1.899999976,8.399999619,,,,,,,,,0.409999996,,
12,,9,15/05/1993,0,20,,1.629999995,,,,,,,,,,0.300000012,1.299999952,,,,,,,,,0.219999999,,
12,,9,15/05/1993,20,40,,1.700000048,,,,,,,,,,0.300000012,1.100000024,,,,,,,,,0.239999995,,
12,,9,15/05/1993,40,60,,1.659999967,,,,,,,,,,0,0.699999988,,,,,,,,,0.200000003,,
12,,9,15/05/1993,60,90,,1.659999967,,,,,,,,,,0.400000006,0.5,,,,,,,,,0.270000011,,
12,,9,15/05/1993,90,120,,1.720000029,,,,,,,,,,0.400000006,4.5,,,,,,,,,0.419999987,,
12,,9,15/05/1993,120,150,,1.710000038,,,,,,,,,,0.300000012,11,,,,,,,,,0.419999987,,
13,,201,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,201,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,202,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,202,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,203,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,203,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,204,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,204,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,205,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,205,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,206,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,206,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,219,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,219,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,220,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,220,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,221,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,221,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,222,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,222,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,223,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,223,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
13,,224,1/9/1994,0,20,0.022500001,,0.532500029,7.09499979,10.41250038,12.5,0.800000012,0.1175,324.75,2.130000114,15.25,,48.13333511,1.875,5.599999905,78.625,1.047500014,,,0.1175,11,,,4.400000095
13,,224,1/9/1994,40,60,0,,0.362500012,8.427499771,12.45750046,18.75,0.949999988,0.035,64.75,3.597500086,38.5,,4.400000095,0.625,6.212500095,29.5,0.239999995,,,0.192499995,5.25,,,4.300000191
14,,207,16/11/1995,0,20,,1.287779808,,,,,,,,,,54.67838669,3.236909389,,,,,,,,,0.153004169,,
14,,207,16/11/1995,20,40,,1.501795769,,,,,,,,,,53.98067093,10.3719902,,,,,,,,,0.14131777,,
14,,207,16/11/1995,40,60,,1.404981852,,,,,,,,,,75.35379028,14.10974789,,,,,,,,,0.129166663,,
14,,207,16/11/1995,60,80,,1.527164459,,,,,,,,,,55.34060669,4.54879427,,,,,,,,,0.119335704,,
14,,207,16/11/1995,80,100,,1.577676177,,,,,,,,,,59.63118744,8.166275978,,,,,,,,,0.103885852,,
14,,207,10/11/1997,0,20,,0.191223383,,,,,,,,,,6.227493763,1.553521872,,,,,,,,,0.137274101,,
14,,207,10/11/1997,20,40,,0.167825207,,,,,,,,,,3.683388948,1.423615336,,,,,,,,,0.148337305,,
14,,207,10/11/1997,40,60,,0.170595691,,,,,,,,,,5.002503872,0.587638855,,,,,,,,,0.157428384,,
14,,207,10/11/1997,60,80,,0.166427448,,,,,,,,,,2.354056358,0.749278545,,,,,,,,,0.144630969,,
14,,207,10/11/1997,80,100,,0.15401648,,,,,,,,,,3.073591948,0.553339541,,,,,,,,,0.163169593,,
14,,208,16/11/1995,0,20,,1.151264071,,,,,,,,,,110.1021652,31.20191956,,,,,,,,,0.192746729,,
14,,208,16/11/1995,20,40,,1.459106207,,,,,,,,,,60.79106903,36.05653381,,,,,,,,,0.164492756,,
14,,208,16/11/1995,40,60,,1.138171673,,,,,,,,,,55.70659637,21.21876335,,,,,,,,,0.151206821,,
14,,208,16/11/1995,60,80,,1.154348731,,,,,,,,,,54.35412216,0,,,,,,,,,0.169144779,,
14,,208,16/11/1995,80,100,,1.252993822,,,,,,,,,,86.09499359,13.31510639,,,,,,,,,0.134732828,,
14,,208,10/11/1997,0,20,,0.249261335,,,,,,,,,,13.05945969,1.632732749,,,,,,,,,0.125533015,,
14,,208,10/11/1997,20,40,,0.187030464,,,,,,,,,,3.859272003,3.806005239,,,,,,,,,0.156583309,,
14,,208,10/11/1997,40,60,,0.176355228,,,,,,,,,,3.187045813,2.429565191,,,,,,,,,0.161386818,,
14,,208,10/11/1997,60,80,,0.175068885,,,,,,,,,,4.329972267,1.975212574,,,,,,,,,0.146566778,,
14,,208,10/11/1997,80,100,,0.172538295,,,,,,,,,,10.06931591,2.342799425,,,,,,,,,0.153409183,,
14,,209,16/11/1995,0,20,,1.187563896,,,,,,,,,,79.3423996,0.995304286,,,,,,,,,0.177348703,,
14,,209,16/11/1995,20,40,,1.456791401,,,,,,,,,,40.6154747,5.674440384,,,,,,,,,0.1614784,,
14,,209,16/11/1995,40,60,,1.473520756,,,,,,,,,,40.87001419,60.46615219,,,,,,,,,0.155926719,,
14,,209,16/11/1995,60,80,,1.541167736,,,,,,,,,,32.14746475,28.66882515,,,,,,,,,0.147444859,,
14,,209,16/11/1995,80,100,,1.555036306,,,,,,,,,,37.91900635,17.55054092,,,,,,,,,0.146176651,,
14,,209,10/11/1997,0,20,,0.226957619,,,,,,,,,,6.746207714,1.939359903,,,,,,,,,0.125219911,,
14,,209,10/11/1997,20,40,,0.185557023,,,,,,,,,,6.59980154,2.151548862,,,,,,,,,0.148541749,,
14,,209,10/11/1997,40,60,,0.180573925,,,,,,,,,,5.069355011,1.58106482,,,,,,,,,0.155481517,,
14,,209,10/11/1997,60,80,,0.177547485,,,,,,,,,,3.292722464,1.480894685,,,,,,,,,0.151436225,,
14,,209,10/11/1997,80,100,,0.176044896,,,,,,,,,,2.238870144,2.286279678,,,,,,,,,0.130487978,,
14,,210,16/11/1995,0,20,,1.224411964,,,,,,,,,,54.51607895,54.58187485,,,,,,,,,0.170737609,,
14,,210,16/11/1995,20,40,,1.410600543,,,,,,,,,,39.35980988,47.38201904,,,,,,,,,0.167016581,,
14,,210,16/11/1995,40,60,,1.498355269,,,,,,,,,,32.38125992,17.42023087,,,,,,,,,0.165765285,,
14,,210,16/11/1995,60,80,,1.507970691,,,,,,,,,,30.5525589,2.147021055,,,,,,,,,0.164017662,,
14,,210,16/11/1995,80,100,,1.446109056,,,,,,,,,,36.43973923,11.06900501,,,,,,,,,0.153471112,,
14,,210,10/11/1997,0,20,,0.234951243,,,,,,,,,,7.927533627,2.641664028,,,,,,,,,0.114688724,,
14,,210,10/11/1997,20,40,,0.194639578,,,,,,,,,,3.412246227,1.128489852,,,,,,,,,0.141009822,,
14,,210,10/11/1997,40,60,,0.180382088,,,,,,,,,,2.811717749,0.523219466,,,,,,,,,0.157634526,,
14,,210,10/11/1997,60,80,,0.179351419,,,,,,,,,,2.314317703,0.403152108,,,,,,,,,0.14728938,,
14,,210,10/11/1997,80,100,,0.170675337,,,,,,,,,,2.837311983,0.441081494,,,,,,,,,0.151951984,,
14,,211,16/11/1995,0,20,,1.131767631,,,,,,,,,,50.99926758,53.00327301,,,,,,,,,0.166417509,,
14,,211,16/11/1995,20,40,,1.367334247,,,,,,,,,,43.8924408,12.68851089,,,,,,,,,0.163216472,,
14,,211,16/11/1995,40,60,,1.414990187,,,,,,,,,,53.41790771,45.43206787,,,,,,,,,0.162828594,,
14,,211,16/11/1995,60,80,,1.418086767,,,,,,,,,,41.15314865,21.8207798,,,,,,,,,0.164507046,,
14,,211,16/11/1995,80,100,,1.391905069,,,,,,,,,,37.03783035,15.90902328,,,,,,,,,0.164033517,,
14,,211,10/11/1997,0,20,,0.242517188,,,,,,,,,,5.771039963,4.528758049,,,,,,,,,0.121476926,,
14,,211,10/11/1997,20,40,,0.200430825,,,,,,,,,,2.555411339,3.181693316,,,,,,,,,0.144744962,,
14,,211,10/11/1997,40,60,,0.19119601,,,,,,,,,,3.309505224,1.290065408,,,,,,,,,0.1585311,,
14,,211,10/11/1997,60,80,,0.195911467,,,,,,,,,,6.593948841,1.53791666,,,,,,,,,0.15407677,,
14,,211,10/11/1997,80,100,,0.193476781,,,,,,,,,,5.422834873,1.758964777,,,,,,,,,0.136891618,,
14,,212,16/11/1995,0,20,,1.230728865,,,,,,,,,,43.00471878,27.57531548,,,,,,,,,0.172968492,,
14,,212,16/11/1995,20,40,,1.293941975,,,,,,,,,,36.33494186,23.45787048,,,,,,,,,0.17249383,,
14,,212,16/11/1995,40,60,,1.372060895,,,,,,,,,,40.97211456,19.87359428,,,,,,,,,0.163299084,,
14,,212,16/11/1995,60,80,,1.424745917,,,,,,,,,,33.9155159,8.099739075,,,,,,,,,0.167863667,,
14,,212,16/11/1995,80,100,,1.176371455,,,,,,,,,,33.60501862,5.956140518,,,,,,,,,0.173270434,,
14,,212,10/11/1997,0,20,,0.265444577,,,,,,,,,,8.316121101,1.982032776,,,,,,,,,0.111129165,,
14,,212,10/11/1997,20,40,,0.212340653,,,,,,,,,,13.74872875,0.643881142,,,,,,,,,0.135859534,,
14,,212,10/11/1997,40,60,,0.195074424,,,,,,,,,,10.40875912,0.152475774,,,,,,,,,0.151656151,,
14,,212,10/11/1997,60,80,,0.199916855,,,,,,,,,,12.04674339,0,,,,,,,,,0.150829881,,
14,,212,10/11/1997,80,100,,0.202676803,,,,,,,,,,15.4022541,0.011688727,,,,,,,,,0.128260747,,
14,,213,16/11/1995,0,20,,1.196578503,,,,,,,,,,45.48254776,26.74019623,,,,,,,,,0.143129393,,
14,,213,16/11/1995,20,40,,1.4267627,,,,,,,,,,43.94296646,44.70949554,,,,,,,,,0.137075573,,
14,,213,16/11/1995,40,60,,1.536017299,,,,,,,,,,32.02104187,6.104113102,,,,,,,,,0.112578616,,
14,,213,16/11/1995,60,80,,1.5776999,,,,,,,,,,13.59622765,5.767735004,,,,,,,,,0.10189639,,
14,,213,16/11/1995,80,100,,1.512851477,,,,,,,,,,28.64250374,3.087089777,,,,,,,,,0.113395944,,
14,,213,10/11/1997,0,20,,0.245195493,,,,,,,,,,13.13095379,1.343482852,,,,,,,,,0.149116367,,
14,,213,10/11/1997,20,40,,0.196039811,,,,,,,,,,5.171842575,1.673524618,,,,,,,,,0.143930823,,
14,,213,10/11/1997,40,60,,0.191589251,,,,,,,,,,3.174849272,0.982206225,,,,,,,,,0.150990605,,
14,,213,10/11/1997,60,80,,0.181901276,,,,,,,,,,3.206493616,1.138619781,,,,,,,,,0.151215553,,
14,,213,10/11/1997,80,100,,0.171528205,,,,,,,,,,2.87343049,1.836784244,,,,,,,,,0.133717164,,
14,,214,16/11/1995,0,20,,1.127873659,,,,,,,,,,39.95800781,24.8220768,,,,,,,,,0.178272605,,
14,,214,16/11/1995,20,40,,1.31588161,,,,,,,,,,36.76473236,24.85165024,,,,,,,,,0.152161866,,
14,,214,16/11/1995,40,60,,1.34494555,,,,,,,,,,15.06778049,3.796486616,,,,,,,,,0.152128279,,
14,,214,16/11/1995,60,80,,1.308764338,,,,,,,,,,46.17951965,12.74314499,,,,,,,,,0.150029883,,
14,,214,16/11/1995,80,100,,1.267870903,,,,,,,,,,37.46340942,8.207283974,,,,,,,,,0.14205426,,
14,,214,10/11/1997,0,20,,0.235231385,,,,,,,,,,6.034913063,1.710552454,,,,,,,,,0.117164813,,
14,,214,10/11/1997,20,40,,0.216244861,,,,,,,,,,6.761230469,4.150312424,,,,,,,,,0.13110438,,
14,,214,10/11/1997,40,60,,0.195407331,,,,,,,,,,2.809344769,2.531385899,,,,,,,,,0.145186856,,
14,,214,10/11/1997,60,80,,0.188198149,,,,,,,,,,5.35626936,1.631592751,,,,,,,,,0.15807049,,
14,,214,10/11/1997,80,100,,0.18607913,,,,,,,,,,2.018349648,1.853218675,,,,,,,,,0.141510263,,
14,,215,16/11/1995,0,20,,1.093628764,,,,,,,,,,49.67333984,32.04683685,,,,,,,,,0.159330145,,
14,,215,16/11/1995,20,40,,1.243169188,,,,,,,,,,30.82347488,28.86483002,,,,,,,,,0.168217435,,
14,,215,16/11/1995,40,60,,1.384602904,,,,,,,,,,18.45072174,21.1157856,,,,,,,,,0.16615589,,
14,,215,16/11/1995,60,80,,1.453983426,,,,,,,,,,14.715909,2.843248844,,,,,,,,,0.167118222,,
14,,215,16/11/1995,80,100,,1.44910717,,,,,,,,,,18.43403053,7.724565506,,,,,,,,,0.159970313,,
14,,215,10/11/1997,0,20,,0.252092957,,,,,,,,,,6.076049805,3.408008337,,,,,,,,,0.121679544,,
14,,215,10/11/1997,20,40,,0.209801301,,,,,,,,,,5.238613605,4.881707668,,,,,,,,,0.132258773,,
14,,215,10/11/1997,40,60,,0.201697245,,,,,,,,,,2.777619362,3.422819376,,,,,,,,,0.140895084,,
14,,215,10/11/1997,60,80,,0.210553437,,,,,,,,,,5.548102379,2.344676971,,,,,,,,,0.150863394,,
14,,215,10/11/1997,80,100,,0.187711433,,,,,,,,,,4.564369678,3.182112694,,,,,,,,,0.145788923,,
14,,216,16/11/1995,0,20,,1.08752358,,,,,,,,,,49.85442352,10.23799992,,,,,,,,,0.192476854,,
14,,216,16/11/1995,20,40,,1.322566628,,,,,,,,,,24.92765427,10.48321629,,,,,,,,,0.175962448,,
14,,216,16/11/1995,40,60,,1.594671726,,,,,,,,,,16.01165199,3.346009731,,,,,,,,,0.180753559,,
14,,216,16/11/1995,60,80,,1.294047952,,,,,,,,,,16.29275131,2.316985369,,,,,,,,,0.177519813,,
14,,216,16/11/1995,80,100,,1.406647205,,,,,,,,,,12.90965748,5.079525948,,,,,,,,,0.17936267,,
14,,216,10/11/1997,0,20,,0.248540878,,,,,,,,,,6.735388279,2.705196619,,,,,,,,,0.109934673,,
14,,216,10/11/1997,20,40,,0.203971282,,,,,,,,,,4.247256756,0.94070065,,,,,,,,,0.143898472,,
14,,216,10/11/1997,40,60,,0.190589637,,,,,,,,,,11.81100368,0.201428011,,,,,,,,,0.145481378,,
14,,216,10/11/1997,60,80,,0.189202741,,,,,,,,,,3.775880098,0.363571793,,,,,,,,,0.154420048,,
14,,216,10/11/1997,80,100,,0.18230994,,,,,,,,,,21.25372124,0.257528186,,,,,,,,,0.126961842,,
14,,217,16/11/1995,0,20,,1.126555085,,,,,,,,,,29.77274132,22.07538795,,,,,,,,,0.181543112,,
14,,217,16/11/1995,20,40,,1.325251579,,,,,,,,,,23.65985107,12.6771431,,,,,,,,,0.173624679,,
14,,217,16/11/1995,40,60,,1.400330424,,,,,,,,,,14.59984875,3.334169388,,,,,,,,,0.187028572,,
14,,217,16/11/1995,60,80,,1.373114347,,,,,,,,,,23.98283386,1.974228621,,,,,,,,,0.18636106,,
14,,217,16/11/1995,80,100,,1.374630928,,,,,,,,,,35.88696671,2.848599434,,,,,,,,,0.187637866,,
14,,217,10/11/1997,0,20,,0.246112123,,,,,,,,,,10.63541698,2.745906353,,,,,,,,,0.110922717,,
14,,217,10/11/1997,20,40,,0.207732826,,,,,,,,,,13.20854378,0.411179394,,,,,,,,,0.141530558,,
14,,217,10/11/1997,40,60,,0.198301047,,,,,,,,,,13.23593426,0.73019284,,,,,,,,,0.143681273,,
14,,217,10/11/1997,60,80,,0.20263651,,,,,,,,,,15.15447807,0.44940719,,,,,,,,,0.147485852,,
14,,217,10/11/1997,80,100,,0.20345515,,,,,,,,,,14.40094376,0.887899518,,,,,,,,,0.139942005,,
14,,218,16/11/1995,0,20,,1.051718116,,,,,,,,,,43.27311325,29.85377884,,,,,,,,,0.181801468,,
14,,218,16/11/1995,20,40,,1.260858297,,,,,,,,,,30.29171181,11.57920837,,,,,,,,,0.171765968,,
14,,218,16/11/1995,40,60,,1.370114446,,,,,,,,,,25.27178955,2.046784639,,,,,,,,,0.166127503,,
14,,218,16/11/1995,60,80,,1.377082109,,,,,,,,,,22.68069267,1.337384224,,,,,,,,,0.179300562,,
14,,218,16/11/1995,80,100,,1.227077842,,,,,,,,,,20.97327042,1.35043633,,,,,,,,,0.175421938,,
14,,218,10/11/1997,0,20,,0.254273683,,,,,,,,,,9.362337112,4.542465687,,,,,,,,,0.117088012,,
14,,218,10/11/1997,20,40,,0.228311017,,,,,,,,,,8.287220955,2.800302267,,,,,,,,,0.130231872,,
14,,218,10/11/1997,40,60,,0.198213339,,,,,,,,,,10.53361797,0.771648347,,,,,,,,,0.149805158,,
14,,218,10/11/1997,60,80,,0.203598782,,,,,,,,,,5.417138577,0.463294894,,,,,,,,,0.145508304,,
14,,218,10/11/1997,80,100,,0.209735468,,,,,,,,,,7.809527397,0.644396603,,,,,,,,,0.138647318,,
17,,301,30/08/1992,0,20,6.110000134,,0.029999999,4.699999809,1.5,15,4.199999809,0.300000012,33,1.100000024,0.029999999,,2.900000095,0.899999976,5.699999809,200,0.129999995,,,0.170000002,4,,,192
17,,301,30/08/1992,20,40,7.849999905,,0.050000001,6.150000095,1.399999976,25,3,0.300000012,17,1.379999995,0.050000001,,3.099999905,0.400000006,6,76,0.079999998,,,0.230000004,4,,,92
17,,302,30/08/1992,0,20,6.110000134,,,4.699999809,1.5,15,4.199999809,0.300000012,33,1.100000024,0.029999999,,2.900000095,0.899999976,5.699999809,200,0.129999995,,,0.170000002,4,,,192
17,,302,30/08/1992,20,40,7.849999905,,,6.150000095,1.399999976,25,3,0.300000012,17,1.379999995,0.050000001,,3.099999905,0.400000006,6,76,0.079999998,,,0.230000004,4,,,92
17,,303,30/08/1992,0,20,6.110000134,,,4.699999809,1.5,15,4.199999809,0.300000012,33,1.100000024,0.029999999,,2.900000095,0.899999976,5.699999809,200,0.129999995,,,0.170000002,4,,,192
17,,303,30/08/1992,20,40,7.849999905,,,6.150000095,1.399999976,25,3,0.300000012,17,1.379999995,0.050000001,,3.099999905,0.400000006,6,76,0.079999998,,,0.230000004,4,,,92
17,,304,30/08/1992,0,20,6.110000134,,,4.699999809,1.5,15,4.199999809,0.300000012,33,1.100000024,0.029999999,,2.900000095,0.899999976,5.699999809,200,0.129999995,,,0.170000002,4,,,192
17,,304,30/08/1992,20,40,7.849999905,,,6.150000095,1.399999976,25,3,0.300000012,17,1.379999995,0.050000001,,3.099999905,0.400000006,6,76,0.079999998,,,0.230000004,4,,,92
17,,305,30/08/1992,0,20,6.110000134,,,4.699999809,1.5,15,4.199999809,0.300000012,33,1.100000024,0.029999999,,2.900000095,0.899999976,5.699999809,200,0.129999995,,,0.170000002,4,,,192
17,,305,30/08/1992,20,40,7.849999905,,,6.150000095,1.399999976,25,3,0.300000012,17,1.379999995,0.050000001,,3.099999905,0.400000006,6,76,0.079999998,,,0.230000004,4,,,92
